"188";"2";"at";"656383";"0.00339853100336357"
"189";"2";"me";"654179";"0.00338711943065158"
"190";"2";"rd";"652506";"0.00337845719782619"
"191";"2";" g";"647499";"0.00335253263132486"
"192";"2";"us";"645151";"0.00334037547491481"
"193";"2";"ht";"644887";"0.00333900857146837"
"194";"2";"ll";"633019";"0.00327756004835317"
"195";"2";"we";"630121";"0.0032625551764297"
"196";"2";" z";"629631";"0.00326001812079046"
"197";"2";"ss";"607211";"0.00314393488113402"
"198";"2";"ig";"605276";"0.00313391610019133"
"199";"2";" B";"599117";"0.00310202686410551"
"200";"2";"rs";"586716";"0.00303781864577458"
"201";"2";"zu";"585528";"0.00303166758026558"
"202";"2";"da";"582190";"0.00301438453593136"
"203";"2";"ni";"578059";"0.00299299560359324"
"204";"2";" A";"573455";"0.00296915763591357"
"205";"2";"ha";"572607";"0.00296476697635832"
"206";"2";" m";"571764";"0.00296040220512592"
"207";"2";"vo";"560052";"0.00289976139768363"
"208";"2";"ns";"557843";"0.00288832393664879"
"209";"2";" n";"524872";"0.00271761115811568"
"210";"2";"ta";"493413";"0.0025547270084122"
"211";"2";"nn";"488475";"0.0025291597007662"
"212";"2";" M";"478582";"0.00247793706517649"
"213";"2";"eg";"476334";"0.00246629767522343"
"214";"2";"na";"474305";"0.00245579219381117"
"215";"2";"la";"473479";"0.00245151544287646"
"216";"2";"mi";"470981";"0.00243858163678093"
"217";"2";"lt";"470657";"0.00243690407346029"
"218";"2";" K";"465436";"0.00240987148674101"
"219";"2";"wi";"460449";"0.00238405047353108"
"220";"2";"eh";"454723";"0.00235440316620402"
"221";"2";" G";"443780";"0.00229774398281595"
"222";"2";"il";"442673";"0.00229201230813711"
"223";"2";"ve";"435348";"0.00225408591516283"
"224";"2";"ac";"433072";"0.00224230155060181"
"225";"2";"l ";"432902";"0.00224142134762493"
"226";"2";"uf";"419877";"0.0021739822666024"
"227";"2";"tr";"416871";"0.00215841820690538"
"228";"2";" 1";"413306";"0.0021399598327138"
"229";"2";"ol";"412986";"0.00213830298005144"
"230";"2";"am";"412642";"0.00213652186343941"
"231";"2";"ts";"411375";"0.00212996176242938"
"232";"2";"ke";"410614";"0.00212602155969172"
"233";"2";" F";"396297";"0.00205189293604492"
"234";"2";"ls";"392036";"0.00202983090731271"
"235";"2";"n,";"391859";"0.00202891446068384"
"236";"2";" h";"386650";"0.0020019440059394"
"237";"2";"im";"385902";"0.00199807111284114"
"238";"2";"ma";"375689";"0.00194519162458908"
"239";"2";" P";"374679";"0.00193996218337351"
"240";"2";"ro";"372543";"0.00192890269185228"
"241";"2";" E";"371941";"0.00192578573778122"
"242";"2";"ut";"370376";"0.00191768269272937"
"243";"2";"ze";"369743";"0.00191440523105665"
"244";"2";"ru";"368104";"0.00190591903882663"
"245";"2";"ah";"365438";"0.00189211538508337"
"246";"2";" f";"364704";"0.00188831497928908"
"247";"2";"ed";"361693";"0.00187272503126921"
"248";"2";"eb";"360652";"0.00186733508245198"
"249";"2";"um";"357542";"0.00185123254563969"
"250";"2";"wa";"355986";"0.00184317609956897"
"251";"2";" k";"339905";"0.00175991407562093"
"252";"2";" R";"335106";"0.00173506646335013"
"253";"2";" W";"334311";"0.00173095022001709"
"254";"2";"eu";"331884";"0.00171838402810602"
"255";"2";"hi";"328243";"0.00169953215140713"
"256";"2";"so";"328079";"0.00169868301441767"
"257";"2";" H";"322994";"0.00167235459007989"
"258";"2";"u ";"322750";"0.00167109123992485"
"259";"2";" T";"322655";"0.00167059936179071"
"260";"2";"rn";"322452";"0.00166954829588303"
"261";"2";"ab";"322411";"0.00166933601163566"
"262";"2";"hl";"321390";"0.00166404961610983"
"263";"2";"fe";"318240";"0.00164773997271474"
"264";"2";"tt";"317505";"0.00164393438925589"
"265";"2";"ir";"315112";"0.0016315442379402"
"266";"2";"Di";"308714";"0.00159841754002218"
"267";"2";"io";"307919";"0.00159430129668914"
"268";"2";" L";"303923";"0.00157361134906795"
"269";"2";"uc";"303693";"0.00157242048621688"
"270";"2";"Be";"301508";"0.00156110728913171"
"271";"2";"tz";"299776";"0.0015521395740967"
"272";"2";" D";"299315";"0.00154975267072999"
"273";"2";"f ";"294302";"0.00152379703824125"
"274";"2";"tu";"282213";"0.00146120425125611"
"275";"2";" V";"278344";"0.0014411718670353"
"276";"2";"hn";"273910";"0.0014182141023325"
"277";"2";"kt";"271937";"0.00140799857013615"
"278";"2";"i ";"271347";"0.00140494374803993"
"279";"2";"St";"270152";"0.00139875643887894"
"280";"2";"ft";"266511";"0.00137990456218005"
"281";"2";"om";"266493";"0.00137981136421779"
"282";"2";"rg";"263617";"0.00136492040091485"
"283";"2";"mm";"258372";"0.0013377635502459"
"284";"2";"ür";"251425";"0.00130179431447902"
"285";"2";". ";"247921";"0.00128365177782621"
"286";"2";"fü";"245734";"0.00127232822541191"
"287";"2";"bi";"244321";"0.00126501218537468"
"288";"2";"ag";"242900";"0.0012576547240209"
"289";"2";" (";"242348";"0.00125479665317833"
"290";"2";"ck";"242207";"0.00125406660247398"
"291";"2";"ka";"242020";"0.00125309837919942"
"292";"2";"Ge";"240372";"0.00124456558798827"
"293";"2";"du";"239447";"0.00123977624826115"
"294";"2";"sp";"235778";"0.0012207793969543"
"295";"2";"rk";"235399";"0.00121881706208232"
"296";"2";" J";"234475";"0.00121403290001976"
"297";"2";"a ";"232081";"0.0012016375710395"
"298";"2";"nz";"230048";"0.00119111137896896"
"299";"2";"t,";"229288";"0.00118717635389586"
"300";"2";"gr";"229130";"0.00118635828289382"
"301";"2";"rb";"227527";"0.00117805848658832"
"302";"2";" N";"225756";"0.00116888884263509"
"303";"2";"sa";"224654";"0.00116318305627909"
"304";"2";"ik";"222390";"0.00115146082369291"
"305";"2";"wu";"221147";"0.00114502498663256"
"306";"2";"ec";"214742";"0.00111186204506256"
"307";"2";"gi";"208845";"0.00108132935709405"
"308";"2";"rc";"203221";"0.00105221017155311"
"309";"2";"to";"202805";"0.00105005626309205"
"310";"2";"gs";"201902";"0.00104538083198546"
"311";"2";" l";"200274";"0.00103695159406571"
"312";"2";"19";"200268";"0.00103692052807829"
"313";"2";"De";"199371";"0.00103227616295912"
"314";"2";"af";"196236";"0.00101604418453259"
"315";"2";"od";"194436";"0.00100672438830682"
"316";"2";"rm";"192208";"0.000995188551645159"
"317";"2";"pe";"191822";"0.00099318997312119"
"318";"2";"Sc";"191262";"0.000990290480962064"
"319";"2";"nu";"190079";"0.00098416530377591"
"320";"2";"fa";"189237";"0.000979805710208082"
"321";"2";"pr";"188943";"0.00097828347682454"
"322";"2";"ba";"188822";"0.000977656979411586"
"323";"2";"lu";"187637";"0.000971521446896293"
"324";"2";"lo";"187503";"0.000970827639843931"
"325";"2";"oc";"187052";"0.00096849251312292"
"326";"2";"gt";"186104";"0.000963584087110686"
"327";"2";"nk";"185889";"0.000962470889228164"
"328";"2";" o";"185603";"0.000960990077161182"
"329";"2";"os";"185053";"0.000958142361647754"
"330";"2";"ad";"184435";"0.000954942564943576"
"331";"2";"rl";"183096";"0.000948009672084523"
"332";"2";" Z";"182609";"0.000945488149438997"
"333";"2";"ga";"180789";"0.000936064799921838"
"334";"2";"tl";"180313";"0.000933600231586581"
"335";"2";"Au";"179477";"0.000929271704006171"
"336";"2";"o ";"178729";"0.00092539881090791"
"337";"2";"ef";"174857";"0.000905350893693382"
"338";"2";"e,";"174381";"0.000902886325358125"
"339";"2";"ff";"171738";"0.000889201757899964"
"340";"2";" I";"170526";"0.000882926428441284"
"341";"2";"Ve";"168715";"0.000873549677905254"
"342";"2";"zi";"167131";"0.000865348257226583"
"343";"2";"Re";"165996";"0.000859471607939783"
"344";"2";"Ma";"165673";"0.000857799222283716"
"345";"2";"ko";"165270";"0.000855712623462059"
"346";"2";"no";"164665";"0.000852580136397289"
"347";"2";"In";"164570";"0.000852088258263151"
"348";"2";"rh";"164246";"0.000850410694942514"
"349";"2";"än";"162975";"0.000843829883274212"
"350";"2";"ld";"161619";"0.000836808970117471"
"351";"2";"Da";"161548";"0.000836441355933011"
"352";"2";"rf";"160648";"0.00083178145782013"
"353";"2";"ho";"160067";"0.000828773234705036"
"354";"2";") ";"159538";"0.000826034250147576"
"355";"2";"ek";"157504";"0.000815502880412465"
"356";"2";"Ja";"157276";"0.000814322372890535"
"357";"2";"gl";"156039";"0.000807917601817609"
"358";"2";"ue";"154798";"0.000801492120086403"
"359";"2";" C";"153528";"0.000794916486082671"
"360";"2";"ot";"152131";"0.000787683288678565"
"361";"2";"We";"152097";"0.00078750724808319"
"362";"2";"th";"148468";"0.000768717503359139"
"363";"2";"ew";"147418";"0.000763280955560778"
"364";"2";"üb";"147113";"0.000761701767866968"
"365";"2";"Ei";"145817";"0.00075499151458442"
"366";"2";" U";"144557";"0.000748467657226386"
"367";"2";"Er";"143973";"0.000745443901117583"
"368";"2";"rü";"143676";"0.000743906134740333"
"369";"2";"k ";"143001";"0.000740411211155672"
"370";"2";"id";"142888";"0.000739826135059277"
"371";"2";"rr";"142706";"0.000738883800107561"
"372";"2";" O";"140869";"0.000729372430292714"
"373";"2";"ug";"140490";"0.000727410095420734"
"374";"2";"ih";"138900";"0.000719177608754644"
"375";"2";"hu";"135911";"0.000703701569355309"
"376";"2";"rz";"135736";"0.000702795478055582"
"377";"2";"pi";"134025";"0.000693936493976538"
"378";"2";"ia";"133718";"0.000692346950953589"
"379";"2";"ul";"132434";"0.000685698829645878"
"380";"2";"oh";"131078";"0.000678677916489138"
"381";"2";"nf";"130984";"0.00067819121601957"
"382";"2";"z ";"130754";"0.0006770003531685"
"383";"2";"fo";"130404";"0.000675188170569047"
"384";"2";"hm";"129702";"0.000671553450040999"
"385";"2";"Na";"128257";"0.00066407172473754"
"386";"2";"hs";"127762";"0.000661508780775456"
"387";"2";"ße";"127053";"0.000657837816595419"
"388";"2";"fi";"126996";"0.000657542689714937"
"389";"2";"An";"126477";"0.000654855481803176"
"390";"2";" t";"125719";"0.000650930812059216"
"391";"2";"br";"125223";"0.000648362690432561"
"392";"2";"ät";"124409";"0.000644148071472689"
"393";"2";"tä";"123957";"0.000641807767087109"
"394";"2";"og";"123661";"0.000640275178374428"
"395";"2";"do";"123519";"0.000639539950005506"
"396";"2";" ü";"123506";"0.000639472640366098"
"397";"2";" r";"123261";"0.000638204112546481"
"398";"2";"zw";"121252";"0.000627802184425616"
"399";"2";"Mi";"119937";"0.00062099355551624"
"400";"2";"wo";"119529";"0.000618881068371734"
"401";"2";"Pr";"119173";"0.000617037819784861"
"402";"2";"if";"117661";"0.000609209190955221"
"403";"2";"Se";"117204";"0.000606842998246791"
"404";"2";"rw";"117132";"0.000606470206397761"
"405";"2";"vi";"116721";"0.000604342186259545"
"406";"2";"Gr";"116333";"0.000602333252406436"
"407";"2";"Ha";"115588";"0.000598475892301885"
"408";"2";"0 ";"115051";"0.000595695486427866"
"409";"2";"lb";"114227";"0.000591429090822294"
"410";"2";"00";"112770";"0.000583885233543997"
"411";"2";"üh";"110705";"0.00057319335620722"
"412";"2";"äh";"110638";"0.000572846452681039"
"413";"2";"of";"110443";"0.000571836808089914"
"414";"2";"Ka";"110223";"0.000570697721884544"
"415";"2";"mu";"109995";"0.000569517214362614"
"416";"2";"tw";"109790";"0.000568455793125791"
"417";"2";"iv";"109705";"0.000568015691637352"
"418";"2";"Ko";"109554";"0.000567233864287302"
"419";"2";" \"";"109191";"0.00056535437204844"
"420";"2";"Me";"108803";"0.000563345438195331"
"421";"2";" 2";"108738";"0.00056300888999829"
"422";"2";"Ba";"107540";"0.000556806047843588"
"423";"2";"gu";"107474";"0.000556464321981977"
"424";"2";"ib";"107413";"0.000556148484443215"
"425";"2";"ün";"107376";"0.00055595691085413"
"426";"2";" p";"106833";"0.000553145438992692"
"427";"2";"ob";"106042";"0.000549049906317926"
"428";"2";"pa";"104716";"0.000542184323098281"
"429";"2";" j";"104588";"0.000541521582033338"
"430";"2";"mp";"104021";"0.000538585846222223"
"431";"2";"kl";"103990";"0.000538425338620557"
"432";"2";"Ar";"103929";"0.000538109501081795"
"433";"2";"op";"103754";"0.000537203409782069"
"434";"2";"zt";"103133";"0.00053398808008418"
"435";"2";"bl";"102982";"0.000533206252734131"
"436";"2";"je";"102844";"0.000532491735023489"
"437";"2";"Wi";"102804";"0.000532284628440694"
"438";"2";"Fr";"102800";"0.000532263917782415"
"439";"2";"ez";"100427";"0.000519977319758118"
"440";"2";"rä";"100222";"0.000518915898521295"
"441";"2";"Si";"99568";"0.000515529705892602"
"442";"2";"r,";"99043";"0.000512811431993421"
"443";"2";"b ";"98723";"0.000511154579331063"
"444";"2";"He";"98326";"0.000509099046496826"
"445";"2";"kr";"97708";"0.000505899249792647"
"446";"2";"fr";"97425";"0.000504433970719375"
"447";"2";"bu";"97372";"0.000504159554497172"
"448";"2";"ku";"97350";"0.000504045645876635"
"449";"2";"lä";"97167";"0.000503098133260349"
"450";"2";"dt";"96184";"0.000498008488988169"
"451";"2";"lg";"95714";"0.000495574986640331"
"452";"2";"su";"95424";"0.000494073463915069"
"453";"2";"Al";"95167";"0.000492742804120613"
"454";"2";"La";"95043";"0.00049210077371395"
"455";"2";"dr";"94313";"0.000488321078577946"
"456";"2";"po";"93295";"0.000483050216045821"
"457";"2";"hw";"92178";"0.000477266764721278"
"458";"2";"är";"91886";"0.000475754886666877"
"459";"2";"Le";"91573";"0.000474134277656508"
"460";"2";"ak";"91286";"0.000472648287924956"
"461";"2";"ör";"90690";"0.000469562399841315"
"462";"2";"bs";"90206";"0.000467056410189499"
"463";"2";"fl";"90049";"0.00046624351685203"
"464";"2";"hä";"89997";"0.000465974278294397"
"465";"2";"mt";"89903";"0.000465487577824829"
"466";"2";"- ";"88953";"0.000460568796483455"
"467";"2";"sg";"88730";"0.000459414177284374"
"468";"2";"Vo";"88468";"0.000458057629167069"
"469";"2";"ee";"87360";"0.000452320776823655"
"470";"2";"nb";"86053";"0.000445553569230838"
"471";"2";"Sp";"85915";"0.000444839051520196"
"472";"2";"Te";"85116";"0.000440702097528872"
"473";"2";"Un";"84256";"0.000436249305998785"
"474";"2";"up";"84031";"0.000435084331470565"
"475";"2";"ai";"83563";"0.000432661184451867"
"476";"2";"ea";"83371";"0.000431667072854452"
"477";"2";"Wa";"82071";"0.000424936108913624"
"478";"2";"Ze";"81677";"0.000422896109073096"
"479";"2";"Pa";"81095";"0.000419882708293433"
"480";"2";"s,";"80992";"0.000419349408842737"
"481";"2";"üc";"80343";"0.000415989104536892"
"482";"2";"So";"80078";"0.000414617023425877"
"483";"2";"bt";"78965";"0.000408854282759614"
"484";"2";"\" ";"78026";"0.000403992455728509"
"485";"2";"nh";"76555";"0.000396376111146233"
"486";"2";"mo";"76098";"0.000394009918437803"
"487";"2";"ön";"76034";"0.000393678547905332"
"488";"2";"dl";"75004";"0.000388345553398368"
"489";"2";"ud";"74636";"0.000386440172836657"
"490";"2";"pt";"73952";"0.000382898650270867"
"491";"2";"En";"73794";"0.000382080579268828"
"492";"2";"pf";"73591";"0.000381029513361145"
"493";"2";"pp";"73522";"0.000380672254505824"
"494";"2";"Kr";"72938";"0.000377648498397021"
"495";"2";"ap";"72517";"0.000375468701613107"
"496";"2";"ep";"71533";"0.000370373879676357"
"497";"2";"sb";"71010";"0.000367665961106316"
"498";"2";": ";"70244";"0.000363699870045797"
"499";"2";"ub";"69835";"0.000361582205236721"
"500";"2";"mb";"69832";"0.000361566672243011"
"501";"2";"äu";"69524";"0.000359971951555492"
"502";"2";"nl";"69239";"0.00035849631715308"
"503";"2";"Ab";"68910";"0.000356792865509593"
"504";"2";"hö";"68831";"0.000356383830008574"
"505";"2";"18";"67444";"0.000349202409250167"
"506";"2";"sk";"66575";"0.000344703018738952"
"507";"2";"Fa";"66347";"0.000343522511217022"
"508";"2";"Zu";"65940";"0.000341415201737086"
"509";"2";"Sa";"64874";"0.000335895811305607"
"510";"2";"iz";"64251";"0.000332670126278579"
"511";"2";"ow";"64167";"0.00033223520245471"
"512";"2";"ds";"63681";"0.000329718857473754"
"513";"2";"20";"63328";"0.000327891141880591"
"514";"2";"Mo";"62698";"0.000324629213201574"
"515";"2";"wä";"62417";"0.000323174289457441"
"516";"2";"ln";"62367";"0.000322915406228948"
"517";"2";"Li";"62143";"0.000321755609365298"
"518";"2";"äc";"61787";"0.000319912360778425"
"519";"2";"rö";"61677";"0.000319342817675739"
"520";"2";"eo";"61675";"0.000319332462346599"
"521";"2";"Br";"61614";"0.000319016624807837"
"522";"2";"ki";"60432";"0.000312896625286254"
"523";"2";"Im";"59926";"0.000310276727013901"
"524";"2";"Bu";"59774";"0.000309489721999281"
"525";"2";"Ch";"58896";"0.000304943732506937"
"526";"2";"sm";"58607";"0.000303447387446245"
"527";"2";"Fe";"58534";"0.000303069417932644"
"528";"2";"Bi";"58244";"0.000301567895207383"
"529";"2";"Tr";"57855";"0.000299553783689704"
"530";"2";"sl";"57400";"0.000297197946310414"
"531";"2";"Ne";"56930";"0.000294764443962576"
"532";"2";"ös";"56814";"0.000294163834872472"
"533";"2";"ph";"56710";"0.000293625357757206"
"534";"2";"äl";"56539";"0.000292739977115758"
"535";"2";"ex";"56511";"0.000292595002507802"
"536";"2";"g,";"55905";"0.000289457337778462"
"537";"2";"lk";"55837";"0.000289105256587711"
"538";"2";"oß";"55274";"0.000286190231434875"
"539";"2";"tg";"55260";"0.000286117744130897"
"540";"2";"lf";"54966";"0.000284595510747356"
"541";"2";"5 ";"54953";"0.000284528201107948"
"542";"2";"Fo";"54727";"0.000283358048915158"
"543";"2";"ks";"54395";"0.000281639064277961"
"544";"2";"ip";"53971";"0.000279443734500337"
"545";"2";"ua";"53240";"0.000275658861699764"
"546";"2";"sh";"53224";"0.000275576019066646"
"547";"2";"ms";"53207";"0.000275487998768958"
"548";"2";"sw";"53197";"0.00027543622212326"
"549";"2";"y ";"52951";"0.000274162516639072"
"550";"2";"Ro";"52864";"0.000273712059821494"
"551";"2";"pl";"52753";"0.000273137339054238"
"552";"2";"ou";"52634";"0.000272521196970424"
"553";"2";"lm";"52602";"0.000272355511704188"
"554";"2";"Ho";"52245";"0.000270507085452746"
"555";"2";"Ra";"52202";"0.000270284445876241"
"556";"2";"bo";"51395";"0.000266106070568358"
"557";"2";"Hi";"51221";"0.000265205156933201"
"558";"2";"uß";"51057";"0.000264356019943743"
"559";"2";"Ta";"50871";"0.000263392974333747"
"560";"2";" -";"50806";"0.000263056426136706"
"561";"2";"Po";"50605";"0.000262015715558162"
"562";"2";"No";"50426";"0.000261088913600156"
"563";"2";"pu";"50372";"0.000260809319713383"
"564";"2";"nw";"50253";"0.000260193177629569"
"565";"2";"Fl";"49988";"0.000258821096518554"
"566";"2";"aa";"49586";"0.000256739675361467"
"567";"2";"Ki";"49520";"0.000256397949499856"
"568";"2";"4 ";"49065";"0.000254042112120566"
"569";"2";"2 ";"48748";"0.000252400792451918"
"570";"2";"Th";"48717";"0.000252240284850252"
"571";"2";"rp";"48295";"0.000250055310401768"
"572";"2";"nc";"47253";"0.000244660183919965"
"573";"2";"Or";"46458";"0.00024054394058692"
"574";"2";"ys";"46385";"0.00024016597107332"
"575";"2";"ev";"46348";"0.000239974397484235"
"576";"2";"3 ";"45521";"0.000235692468884954"
"577";"2";"va";"45054";"0.000233274499530826"
"578";"2";"Co";"44926";"0.000232611758465883"
"579";"2";"To";"44903";"0.000232492672180776"
"580";"2";"Es";"44542";"0.000230623535271054"
"581";"2";"eß";"44102";"0.000228345362860312"
"582";"2";"kö";"44022";"0.000227931149694722"
"583";"2";"Do";"43934";"0.000227475515212574"
"584";"2";"fg";"43387";"0.000224643332692856"
"585";"2";"1 ";"43359";"0.0002244983580849"
"586";"2";"aß";"42863";"0.000221930236458245"
"587";"2";"Ju";"42605";"0.00022059439899922"
"588";"2";"d,";"42534";"0.000220226784814759"
"589";"2";"Am";"42421";"0.000219641708718364"
"590";"2";"pä";"42068";"0.000217813993125201"
"591";"2";"n-";"42012";"0.000217524043909288"
"592";"2";"lc";"41752";"0.000216177851121122"
"593";"2";"fu";"41685";"0.000215830947594941"
"594";"2";"iu";"41649";"0.000215644551670426"
"595";"2";"gn";"41587";"0.000215323536467094"
"596";"2";"Bo";"41266";"0.000213661506140167"
"597";"2";"Fi";"41250";"0.000213578663507049"
"598";"2";"8 ";"40886";"0.000211693993603617"
"599";"2";"uk";"40855";"0.000211533486001951"
"600";"2";"Pe";"40636";"0.00021039957746115"
"601";"2";"ca";"40632";"0.00021037886680287"
"602";"2";"tü";"39908";"0.000206630237654286"
"603";"2";"Ku";"39816";"0.000206153892513858"
"604";"2";"Mu";"39767";"0.000205900186949935"
"605";"2";"gk";"39741";"0.000205765567671118"
"606";"2";"äg";"39611";"0.000205092471277035"
"607";"2";"ß ";"39180";"0.000202860897847422"
"608";"2";" c";"39165";"0.000202783232878874"
"609";"2";" 3";"38937";"0.000201602725356944"
"610";"2";"ok";"38926";"0.000201545771046676"
"611";"2";"6 ";"38913";"0.000201478461407267"
"612";"2";"üs";"38852";"0.000201162623868506"
"613";"2";"go";"38817";"0.00020098140560856"
"614";"2";"n)";"38806";"0.000200924451298292"
"615";"2";"za";"38677";"0.000200256532568779"
"616";"2";"av";"38465";"0.000199158867679967"
"617";"2";"Kl";"38358";"0.000198604857570991"
"618";"2";"99";"38178";"0.000197672877948415"
"619";"2";"fä";"38165";"0.000197605568309006"
"620";"2";"h,";"37721";"0.000195306685239985"
"621";"2";"oz";"36723";"0.000190139375999257"
"622";"2";"fs";"36704";"0.000190041000372429"
"623";"2";"äs";"36621";"0.00018961125421313"
"624";"2";"ov";"36619";"0.000189600898883991"
"625";"2";"9 ";"36542";"0.000189202218712111"
"626";"2";"nr";"36380";"0.000188363437051792"
"627";"2";"sr";"35582";"0.000184231660725038"
"628";"2";"Du";"35516";"0.000183889934863426"
"629";"2";"üt";"35179";"0.000182145061903381"
"630";"2";"7 ";"35108";"0.00018177744771892"
"631";"2";"üd";"35020";"0.000181321813236772"
"632";"2";"rv";"34605";"0.000179173082440277"
"633";"2";"öh";"34365";"0.000177930442943509"
"634";"2";"sf";"34222";"0.000177190036910017"
"635";"2";"Kö";"33902";"0.00017553318424766"
"636";"2";"lz";"33810";"0.000175056839107232"
"637";"2";"ög";"33737";"0.000174678869593632"
"638";"2";"sä";"33454";"0.000173213590520359"
"639";"2";"nä";"33441";"0.000173146280880951"
"640";"2";"Vi";"33219";"0.00017199683934644"
"641";"2";"Wo";"33051";"0.000171126991698702"
"642";"2";"l,";"33048";"0.000171111458704993"
"643";"2";"tf";"32968";"0.000170697245539403"
"644";"2";"ce";"32749";"0.000169563336998602"
"645";"2";"Ga";"32568";"0.000168626179711456"
"646";"2";"tm";"32451";"0.000168020392956781"
"647";"2";"sz";"32383";"0.00016766831176603"
"648";"2";"ßt";"32264";"0.000167052169682216"
"649";"2";"Ri";"32029";"0.000165835418508297"
"650";"2";"zo";"32006";"0.00016571633222319"
"651";"2";"Dr";"31892";"0.000165126078462225"
"652";"2";"-S";"31765";"0.000164468515061852"
"653";"2";"nm";"31743";"0.000164354606441315"
"654";"2";"az";"31477";"0.00016297734766573"
"655";"2";"tb";"31308";"0.000162102322353423"
"656";"2";"üg";"31180";"0.000161439581288479"
"657";"2";"öl";"30889";"0.000159932880898648"
"658";"2";"17";"30853";"0.000159746484974133"
"659";"2";"10";"30817";"0.000159560089049617"
"660";"2";"Ob";"30609";"0.000158483134819085"
"661";"2";"Um";"29935";"0.000154993388898994"
"662";"2";"),";"29864";"0.000154625774714533"
"663";"2";"Ni";"29707";"0.000153812881377064"
"664";"2";"lü";"29623";"0.000153377957553195"
"665";"2";"qu";"29566";"0.000153082830672713"
"666";"2";"öß";"29194";"0.000151156739452722"
"667";"2";"Ti";"29095";"0.000150644150660305"
"668";"2";"xi";"28983";"0.00015006425222848"
"670";"2";"Ca";"28625";"0.000148210648312467"
"671";"2";"bg";"28586";"0.000148008719394242"
"672";"2";"nv";"28494";"0.000147532374253814"
"673";"2";"oo";"28426";"0.000147180293063063"
"674";"2";"mö";"28415";"0.000147123338752795"
"675";"2";"Üb";"28320";"0.000146631460618657"
"676";"2";"ja";"28188";"0.000145948008895435"
"677";"2";"15";"28121";"0.000145601105369254"
"678";"2";"98";"28034";"0.000145150648551675"
"679";"2";"r-";"28020";"0.000145078161247697"
"680";"2";"co";"28001";"0.00014497978562087"
"681";"2";"Pl";"27678";"0.000143307399964802"
"682";"2";"Lu";"27565";"0.000142722323868407"
"683";"2";"dw";"27362";"0.000141671257960724"
"684";"2";"sy";"27340";"0.000141557349340187"
